10-16 22:03:32.989  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF23: qts(4916196019218) ects(4916191019218) exposure(10000000) gain(581) ts(4902233330108) now(4902243790212) diff(10460104)
10-16 22:03:33.022  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF24: qts(4916229354427) ects(4916224354427) exposure(10000000) gain(581) ts(4902266665317) now(4902276706306) diff(10040989)
10-16 22:03:33.056  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF25: qts(4916262689635) ects(4916257685813) exposure(10000000) gain(581) ts(4902300000525) now(4902310549327) diff(10548802)
10-16 22:03:33.089  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF26: qts(4916296024843) ects(4916291024843) exposure(10000000) gain(581) ts(4902333335733) now(4902343656462) diff(10320729)
10-16 22:03:33.122  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF27: qts(4916329360104) ects(4916324360104) exposure(10000000) gain(581) ts(4902366670994) now(4902377132921) diff(10461927)
10-16 22:03:33.155  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF28: qts(4916362695312) ects(4916357695312) exposure(10000000) gain(581) ts(4902400006202) now(4902410482816) diff(10476614)
10-16 22:03:33.188  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF29: qts(4916396030520) ects(4916391030520) exposure(10000000) gain(581) ts(4902433341410) now(4902443444587) diff(10103177)
10-16 22:03:33.222  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF30: qts(4916429365729) ects(4916424365729) exposure(10000000) gain(581) ts(4902466676619) now(4902476899743) diff(10223124)
10-16 22:03:33.255  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF31: qts(4916462700937) ects(4916457700937) exposure(10000000) gain(581) ts(4902500011827) now(4902510161879) diff(10150052)
10-16 22:03:33.289  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF32: qts(4916496036197) ects(4916491036197) exposure(10000000) gain(581) ts(4902533347087) now(4902543933910) diff(10586823)
10-16 22:03:33.322  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF33: qts(4916529371406) ects(4916524367584) exposure(10000000) gain(581) ts(4902566682296) now(4902577293337) diff(10611041)
10-16 22:03:33.355  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF34: qts(4916562706614) ects(4916557706614) exposure(10000000) gain(581) ts(4902600017504) now(4902610358702) diff(10341198)
10-16 22:03:33.389  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF35: qts(4916596041822) ects(4916591041822) exposure(10000000) gain(581) ts(4902633352712) now(4902644275993) diff(10923281)
10-16 22:03:33.422  1606  1637 D XR: [CAMERA] CameraDevice.cpp:494 oneFrameCaptured() XR_CamDev 4 AF36: qts(4916629377031) ects(4916624377031) exposure(10000000) gain(581) ts(4902666687921) now(4902677066723) diff(10378802)
